pat_id, title, USPA#, kind_code, date, serial#, series_code, field_date, us_class, pub_class, int_class, assignee, city, state
pat2458, EVAPORATIVE COOLING DEVICE FOR COOLING WATER OR OTHER LIQUIDS AND A COOLING GARMENT INCORPORATING THE SAME, 20100101253, A1, April 29  2010, 374253, 12, July 23  2007, 62/259.3 ; 165/104.26; 2/69; 62/259.4; 62/314; 62/315, 62/259.3 ; 62/259.4; 165/104.26; 62/315; 62/314; 2/69, A41D 13/0025 20130101; A41D 2400/46 20130101; A45F 3/20 20130101; A45F 2003/166 20130101; F25D 7/00 20130101; F25D 31/002 20130101; F25D 2400/26 20130101, , , 
pat2459, Solar Powered Road Marker Light, 20100098488, A1, April 22  2010, 502232, 12, July 14  2009, 404/14, 404/14, E01F 9/016 20130101; E01F 9/03 20130101, , , 
pat2460, Power Conversion Apparatus and Power Module, 20100097765, A1, April 22  2010, 473956, 12, May 28  2009, 361/699 ; 361/688; 361/704, 361/699 ; 361/688; 361/704, B60K 1/02 20130101; B60K 6/365 20130101; B60K 6/405 20130101; B60K 6/445 20130101; H05K 7/20927 20130101; Y02T 10/6239 20130101, , , 
pat2461, INDEPENDENT POSITION SENSOR AND A SYSTEM TO DETERMINE THE POSITION OF A TOOL ON A WORKS MACHINE USING POSITION SENSORS, 20100096148, A1, April 22  2010, 255157, 12, October 21  2008, 172/430 ; 340/680; 702/141, 172/430 ; 340/680; 702/141, E02F 9/2025 20130101; E02F 9/26 20130101, , , 
pat2462, COMPRESSION OR ARCHED MOUNTING OF SOLAR PANELS, 20100096073, A1, April 22  2010, 561254, 12, September 16  2009, 156/160, 156/160, B32B 17/10018 20130101; F24J 2/52 20130101; H01L 31/0422 20130101; H01L 31/048 20130101; Y02E 10/50 20130101, , , 
pat2463, HIGH EFFICIENCY INTERFEROMETRIC COLOR FILTERS FOR PHOTOVOLTAIC MODULES, 20100096011, A1, April 22  2010, 356437, 12, January 20  2009, 136/257 ; 257/E31.127; 359/839; 438/72, 136/257 ; 438/72; 359/839; 257/E31.127, G02B 5/288 20130101; G02B 26/001 20130101; H01L 31/02168 20130101; H01L 31/0232 20130101; H01L 31/0522 20130101; Y02E 10/50 20130101; Y02E 10/52 20130101, , , 
pat2464, MONOLITHIC IMOD COLOR ENHANCED PHOTOVOLTAIC CELL, 20100096006, A1, April 22  2010, 396000, 12, March 2  2009, 136/256 ; 427/74, 136/256 ; 427/74, G02B 5/288 20130101; G02B 26/001 20130101; H01L 31/02 20130101; H01L 31/02168 20130101; H01L 31/0232 20130101; H01L 31/0522 20130101; Y02E 10/50 20130101; Y02E 10/52 20130101, , , 
pat2465, Artificial light power generation system, 20100096000, A1, April 22  2010, 288066, 12, October 16  2008, 136/246 ; 136/251, 136/246 ; 136/251, F21S 9/03 20130101; F21S 9/037 20130101; H01L 31/02021 20130101; H01L 31/048 20130101; H01L 31/0522 20130101; Y02E 10/52 20130101, , , 
pat2466, Inverted Metamorphic Multijunction Solar Cell Mounted on Metallized Flexible Film, 20100093127, A1, April 15  2010, 637241, 12, December 14  2009, 438/64 ; 156/329; 156/330; 156/60; 204/192.1; 228/101; 257/E31.11; 427/74, 438/64 ; 156/60; 204/192.1; 427/74; 228/101; 156/329; 156/330; 257/E31.11, H01L 31/02168 20130101; H01L 31/022425 20130101; H01L 31/0392 20130101; H01L 31/06875 20130101; H01L 31/0725 20130101; H01L 31/0735 20130101; H01L 31/076 20130101; H01L 31/1844 20130101; H01L 31/1852 20130101; Y02E 10/544 20130101; Y02E 10/548 20130101, , , 
pat2467, SCALABLE  HIGH-THROUGHPUT  MULTI-CHAMBER EPITAXIAL REACTOR FOR SILICON DEPOSITION, 20100092698, A1, April 15  2010, 556454, 12, September 9  2009, 427/585 ; 118/725, 427/585 ; 118/725, C23C 16/4408 20130101; C23C 16/455 20130101; C23C 16/4587 20130101; C23C 16/481 20130101; C30B 25/105 20130101; C30B 25/12 20130101; C30B 25/14 20130101; C30B 25/165 20130101, , , 
pat2468, ELECTRIC STORAGE ELEMENT, 20100091431, A1, April 15  2010, 532281, 12, March 21  2008, 361/504, 361/504, H01G 9/022 20130101; H01G 9/038 20130101; H01G 9/058 20130101; H01G 9/155 20130101; H01G 11/56 20130101; Y02E 60/13 20130101; Y02T 10/7022 20130101, , , 
pat2469, HOLOGRAPHIC CONDITION ASSESSMENT SYSTEM FOR A STRUCTURE INCLUDING A SEMICONDUCTOR MATERIAL, 20100091292, A1, April 15  2010, 422210, 12, April 10  2009, 356/457 ; 250/338.1; 250/372; 356/491; 356/521, 356/457 ; 356/521; 356/491; 250/338.1; 250/372, G01R 15/241 20130101; G01R 31/311 20130101; G03H 2260/53 20130101, , , 
pat2470, Vehicle airfoils for safety  efficiency  and performance, 20100090497, A1, April 15  2010, 251314, 12, October 14  2008, 296/180.5 ; 296/180.1; 362/541; 701/49, 296/180.5 ; 296/180.1; 701/49; 362/541, B60Q 1/2661 20130101; B60Q 1/44 20130101; B62D 35/00 20130101; B62D 35/005 20130101; B62D 35/007 20130101; B62D 37/02 20130101, , , 
pat2471, Process of installing prefabricated sections of pressurized and/or non-pressurized fluid-  utility-  and/or matter-carrying and encapsulated mediums with turbine systems attached into medium systems, 20100090465, A1, April 15  2010, 587729, 12, October 13  2009, 290/52, 290/52, F03B 17/06 20130101; F05B 2220/20 20130101; F05B 2220/602 20130101; F05B 2240/40 20130101; Y02B 10/50 20130101; Y02E 10/28 20130101, , , 
pat2473, LASER MACHINING SYSTEMS AND METHODS WITH VISION CORRECTION AND/OR TRACKING, 20100089886, A1, April 15  2010, 576508, 12, October 9  2009, 219/121.72 ; 219/121.67; 219/121.75, 219/121.72 ; 219/121.67; 219/121.75, B23K 26/16 20130101; B23K 37/0461 20130101, , , 
pat2474, Efficient Air-Cooled Solar Photovoltaic Modules and Collectors for High Power Applications, 20100089434, A1, April 15  2010, 434642, 12, May 2  2009, 136/246 ; 156/60, 136/246 ; 156/60, B29C 65/02 20130101; B29C 66/433 20130101; B32B 2457/12 20130101; H01L 31/05 20130101; H01L 31/052 20130101; H01L 31/18 20130101; Y02E 10/50 20130101; B29C 65/02 20130101; B29C 65/00 20130101, , , 
pat2476, SOLAR ARRAY MOUNTING SYSTEM, 20100089390, A1, April 15  2010, 250433, 12, October 13  2008, 126/608, 126/608, F24J 2/4638 20130101; F24J 2/5239 20130101; F24J 2/5243 20130101; F24J 2/5254 20130101; F24J 2/5256 20130101; F24J 2/5264 20130101; F24J 2002/4661 20130101; F24J 2002/5215 20130101; H01L 31/0422 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat2477, Solar Array Mounting System with Universal Clamp, 20100089389, A1, April 15  2010, 250242, 12, October 13  2008, 126/608, 126/608, F16B 9/023 20130101; F24J 2/5211 20130101; F24J 2/5232 20130101; F24J 2/5254 20130101; F24J 2/5258 20130101; F24J 2/5264 20130101; F24J 2002/5216 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101, , , 
pat2478, Attic ventilation and heat recovery device for warming swimming pools, 20100089387, A1, April 15  2010, 249745, 12, October 10  2008, 126/563 ; 165/104.31; 165/121, 126/563 ; 165/104.31; 165/121, F24D 3/005 20130101; F24D 2200/14 20130101; F24D 2200/22 20130101; F24F 5/0071 20130101; F24F 7/025 20130101; F24F 2007/004 20130101; F24J 2/30 20130101; Y02B 10/20 20130101; Y02B 10/70 20130101; Y02E 10/44 20130101, , , 
pat2479, FOOD PRODUCT MEASURING VESSEL WITH INTEGRATED SCALE, 20100089152, A1, April 15  2010, 470519, 12, May 22  2009, 73/426 ; 177/25.13, 73/426 ; 177/25.13, G01F 19/00 20130101; G01F 23/20 20130101; G01G 19/56 20130101; G01G 21/28 20130101; G01G 23/3728 20130101, , , 
pat2480, APPARATUS FOR MOUNTING A SOLAR PANEL OR OTHER ARTICLE TO A ROOF OR OTHER STRUCTURE, 20100088996, A1, April 15  2010, 579351, 12, October 14  2009, 52/704, 52/704, F24J 2/5245 20130101; F24J 2002/4669 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat2481, SMART MULTIFUNCTIONING BUILDING PANEL, 20100088970, A1, April 15  2010, 617713, 12, November 12  2009, 52/1 ; 340/540; 340/584; 52/173.1; 52/220.1, 52/1 ; 52/220.1; 52/173.1; 340/540; 340/584, E04C 2/296 20130101; H01L 31/0422 20130101; H01L 31/0428 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/14 20130101; Y02E 10/50 20130101, , , 
pat2482, Authentication Method and Token Using Screen Light for Both Communication and Powering, 20100088754, A1, April 8  2010, 529921, 12, December 12  2007, 726/9, 726/9, G06F 21/35 20130101; G06F 21/445 20130101; G06F 2221/2129 20130101, , , 
pat2483, OPTICAL SPECTRALLY SELECTIVE COATINGS, 20100086775, A1, April 8  2010, 572627, 12, October 2  2009, 428/336 ; 427/343; 428/457, 428/336 ; 428/457; 427/343, F21V 7/22 20130101; G02B 5/26 20130101, , , 
pat2484, MEMORIAL CROSS, 20100085743, A1, April 8  2010, 309481, 12, July 17  2007, 362/183 ; 445/23, 362/183 ; 445/23, A47G 33/02 20130101; F21S 9/037 20130101; F21V 33/0028 20130101; F21Y 2101/02 20130101, , , 
pat2485, APPARATUS AND METHOD FOR PRODUCING AC POWER, 20100084924, A1, April 8  2010, 247085, 12, October 7  2008, 307/82 ; 363/95, 307/82 ; 363/95, H01L 31/02021 20130101; H01L 31/02366 20130101; H02J 3/382 20130101; Y02E 10/52 20130101, , , 
pat2486, Glazed Roof of a Motor Vehicle  Corresponding Method of Assembly and Corresponding Vehicle, 20100084894, A1, April 8  2010, 518000, 12, December 6  2007, 296/221 ; 292/170; 296/216.06, 296/221 ; 296/216.06; 292/170, B60J 7/022 20130101, , , 
pat2487, SOLID STATE LIGHT SHEET AND ENCAPSULATED BARE DIE SEMICONDUCTOR CIRCUITS, 20100084665, A1, April 8  2010, 472269, 12, May 26  2009, 257/88 ; 257/690; 257/773; 257/788; 257/79; 257/99; 257/E23.065; 257/E23.123; 257/E33.059; 257/E33.062; 257/E33.066, 257/88 ; 257/99; 257/773; 257/690; 257/79; 257/E23.065; 257/E33.066; 257/E33.062; 257/E33.059; 257/788; 257/E23.123, G02F 1/133603 20130101; H01L 33/52 20130101; H01L 33/56 20130101, , , 
pat2488, TANDEM NANOFILM SOLAR CELLS JOINED BY WAFER BONDING, 20100083999, A1, April 8  2010, 246511, 12, October 7  2008, 136/244, 136/244, B82Y 20/00 20130101; H01L 31/0236 20130101; H01L 31/035236 20130101; H01L 31/0522 20130101; H01L 31/0687 20130101; H01L 31/0693 20130101; Y02E 10/50 20130101; Y02E 10/52 20130101; Y02E 10/544 20130101, , , 
pat2489, PEST DETECTOR, 20100083556, A1, April 8  2010, 514344, 12, November 12  2007, 43/1 ; 250/221; 43/107; 73/865.8, 43/1 ; 43/107; 250/221; 73/865.8, A01M 1/026 20130101; A01M 1/2011 20130101; A01M 2200/011 20130101, , , 
pat2490, COAXIAL CABLE CONNECTOR WITH AN INTERNAL COUPLER AND METHOD OF USE THEREOF, 20100081324, A1, April 1  2010, 630460, 12, December 3  2009, 439/578, 439/578, H01R 13/641 20130101; H01R 13/6683 20130101; H01R 24/44 20130101; H01R 2103/00 20130101, , , 
pat2491, Method for forming a semiconductor film, 20100081260, A1, April 1  2010, 321773, 12, January 26  2009, 438/478 ; 257/E21.09, 438/478 ; 257/E21.09, C23C 16/22 20130101; C23C 16/24 20130101; C23C 16/325 20130101; C23C 16/483 20130101; C23C 16/50 20130101; C23C 16/56 20130101; H01J 37/3244 20130101; H01J 37/32862 20130101, , , 
pat2492, HIGH EFFICIENCY HYBRID SOLAR CELL, 20100078063, A1, April 1  2010, 568213, 12, September 28  2009, 136/246, 136/246, H01L 31/03046 20130101; H01L 31/0522 20130101; H01L 31/0687 20130101; H01L 31/0735 20130101; Y02E 10/52 20130101; Y02E 10/544 20130101; H01L 31/028 20130101, , , 
pat2493, MOVABLE SUPPORT SYSTEM FOR AN ENERGY RECOVERY DEVICE, 20100077751, A1, April 1  2010, 449526, 12, February 11  2008, 60/641.8 ; 126/623; 290/54; 416/170R, 60/641.8 ; 416/170.R; 290/54; 126/623, F03D 11/04 20130101; F05B 2240/911 20130101; F24J 2/045 20130101; F24J 2/24 20130101; F24J 2/345 20130101; F24J 2/4607 20130101; F24J 2/5211 20130101; F24J 2/5228 20130101; F24J 2/5233 20130101; F24J 2/5245 20130101; F24J 2002/5486 20130101; H01L 31/0422 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02B 10/30 20130101; Y02B 10/70 20130101; Y02E 10/44 20130101; Y02E 10/46 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101; Y02E 10/72 20130101; Y02E 10/728 20130101, , , 
pat2494, ELECTRIC TILE MODULES, 20100077680, A1, April 1  2010, 614190, 12, November 6  2009, 52/173.3 ; 52/515, 52/173.3 ; 52/515, E04D 2001/308 20130101; E04F 2290/026 20130101; H01L 31/0483 20130101; H01L 31/052 20130101; H01L 31/0586 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02B 10/70 20130101; Y02E 10/50 20130101, , , 
pat2495, MAXIMUM INFORMATION CAPTURE FROM ENERGY CONSTRAINED SENSOR NODES, 20100076714, A1, March 25  2010, 237422, 12, September 25  2008, 702/104 ; 310/319, 702/104 ; 310/319, H02N 2/181 20130101; H02N 2/185 20130101; H02N 2/186 20130101, , , 
pat2496, SYSTEMS  DEVICES AND METHODS FOR ELECTRICITY PROVISION  USAGE MONITORING  ANALYSIS  AND ENABLING IMPROVEMENTS IN EFFICIENCY, 20100076615, A1, March 25  2010, 559192, 12, September 14  2009, 700/293 ; 307/28; 700/296; 700/298; 703/2; 706/20, 700/293 ; 700/298; 700/296; 307/28; 706/20; 703/2, F03D 9/00 20130101; F05B 2240/211 20130101; F05B 2240/221 20130101; F05B 2240/911 20130101; H01L 31/02008 20130101; H01L 31/042 20130101; H01L 31/045 20130101; H02J 1/14 20130101; H02J 3/28 20130101; Y02E 10/50 20130101; Y02E 10/72 20130101; Y02E 10/728 20130101; Y02E 10/766 20130101; Y02E 70/30 20130101, , , 
pat2497, USER CONFIGURABLE MOSAIC LIGHT EMITTING APPARATUS, 20100076527, A1, March 25  2010, 543446, 12, August 18  2009, 607/88 ; 362/249.07; 362/382; 362/396, 607/88 ; 362/382; 362/396; 362/249.07, F21Y 2105/008 20130101; G09F 9/33 20130101; G09F 13/22 20130101; H01L 27/3239 20130101; H01L 51/52 20130101; H01L 51/5203 20130101; H01L 51/5237 20130101; H01L 2251/5361 20130101, , , 
pat2498, ELECTRICAL CONNECTOR ARRANGEMENT FOR FLAT CONDUCTORS, 20100075531, A1, March 25  2010, 550362, 12, August 29  2009, 439/405, 439/405, H01L 31/02013 20130101; H01L 31/0485 20130101; H01R 12/718 20130101; H01R 13/112 20130101; H01R 13/5213 20130101; H01R 13/665 20130101, , , 
pat2500, BLIND SPOT DETECTION SYSTEM AND METHOD USING PREEXISTING VEHICULAR IMAGING DEVICES, 20100073480, A1, March 25  2010, 570786, 12, September 30  2009, 348/148 ; 340/435; 348/E7.085, 348/148 ; 340/435; 348/E07.085, G01P 1/08 20130101; G08G 1/04 20130101; G08G 1/052 20130101; G08G 1/095 20130101; G08G 1/096783 20130101, , , 
pat2502, Device  System and Method for Directly Generating Alternating Current Electricity From Photovoltaic Cells, 20100072823, A1, March 25  2010, 566327, 12, September 24  2009, 307/81, 307/81, H01L 31/02021 20130101; H02J 3/00 20130101; H02J 3/383 20130101; Y02E 10/50 20130101, , , 
pat2505, Deicing System in Sodar Systems, 20100071890, A1, March 25  2010, 565078, 12, September 23  2009, 165/287 ; 165/104.31, 165/287 ; 165/104.31, G01P 5/24 20130101; G01S 15/885 20130101, , , 
pat2506, Heat transfer device, 20100071883, A1, March 25  2010, 584490, 12, September 5  2009, 165/121 ; 165/185, 165/121 ; 165/185, F28D 15/00 20130101; H01L 23/473 20130101, , , 
pat2507, Semiconductor device having a multi-layer substrate and a method of forming the semiconductor device, 20100071766, A1, March 25  2010, 284557, 12, September 23  2008, 136/258 ; 257/421; 257/E29.323; 257/E31.032; 438/57, 136/258 ; 257/421; 438/57; 257/E29.323; 257/E31.032, H01L 21/02422 20130101; H01L 21/02425 20130101; H01L 21/02428 20130101; H01L 21/02521 20130101; H01L 31/02 20130101; H01L 31/18 20130101, , , 
pat2508, Attaching Solar Collectors to a Structural Framework Utilizing a Flexible Clip, 20100071755, A1, March 25  2010, 237651, 12, September 25  2008, 136/251 ; 24/530; 29/525.01, 136/251 ; 29/525.01; 24/530, F24J 2/525 20130101; F24J 2/5254 20130101; F24J 2/5256 20130101; F24J 2/5417 20130101; F24J 2002/5284 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat2520, CONNECTOR BOX FOR SOLAR PANEL, 20100068921, A1, March 18  2010, 277472, 12, November 25  2008, 439/527, 439/527, H02G 3/14 20130101, , , 
pat2521, High-Throughput CVD System, 20100068384, A1, March 18  2010, 559961, 12, September 15  2009, 427/255.28 ; 118/715; 29/401.1, 427/255.28 ; 118/715; 29/401.1, C23C 16/54 20130101, , , 
pat2522, Direct Beam Solar Light System, 20100067114, A1, March 18  2010, 622833, 12, November 20  2009, 359/592, 359/592, F21S 11/00 20130101; G01S 3/78 20130101; G01S 3/7861 20130101, , , 
pat2523, System for selectively revealing indicia, 20100066928, A1, March 18  2010, 283672, 12, September 15  2008, 349/16 ; 359/237, 349/16 ; 359/237, G02F 1/1334 20130101; G02F 1/15 20130101; G02F 1/172 20130101; G09F 9/35 20130101, , , 
pat2524, GIFT WRAPPING ENVELOPE, 20100065617, A1, March 18  2010, 622663, 12, November 20  2009, 229/71 ; 229/77, 229/71 ; 229/77, B65D 27/06 20130101; B65D 27/16 20130101; B65D 2203/12 20130101, , , 
pat2525, Impact Resistant Thin-Glass Solar Modules, 20100065116, A1, March 18  2010, 541149, 12, August 13  2009, 136/256, 136/256, B32B 17/10045 20130101; B32B 17/1055 20130101; B32B 27/38 20130101; H01L 31/048 20130101; Y02E 10/50 20130101, , , 
pat2526, Method and Apparatus for Forming and Mounting a Photovoltaic Array, 20100065108, A1, March 18  2010, 594935, 12, April 8  2008, 136/251 ; 52/745.21, 136/251 ; 52/745.21, F16B 7/0433 20130101; F24J 2/5211 20130101; F24J 2/5245 20130101; F24J 2/5262 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101, , , 
pat2527, RETRACTABLE SOLAR PANEL SYSTEM, 20100065104, A1, March 18  2010, 848986, 11, August 31  2007, 136/251 ; 126/621; 126/625; 126/626; 126/634, 136/251 ; 126/634; 126/621; 126/625; 126/626, B63B 15/0083 20130101; B63B 41/00 20130101; B63B 2015/0075 20130101; B63H 9/06 20130101; B63J 2003/003 20130101; F24J 2/045 20130101; F24J 2/36 20130101; F24J 2/5266 20130101; F24J 2/5267 20130101; F24J 2/542 20130101; H01L 31/0422 20130101; H01L 31/0482 20130101; Y02B 10/12 20130101; Y02B 10/20 20130101; Y02E 10/44 20130101; Y02E 10/47 20130101; Y02E 10/50 20130101; Y02T 70/70 20130101, , , 
pat2528, Wire management System, 20100064608, A1, March 18  2010, 232494, 12, September 18  2008, 52/220.1 ; 52/461; 52/741.1, 52/220.1 ; 52/461; 52/741.1, H01L 31/05 20130101; H02G 3/045 20130101; H02G 3/34 20130101, , , 
pat2529, SYSTEM FOR SELECTIVELY REVEALING INDICIA, 20100064558, A1, March 18  2010, 489563, 12, June 23  2009, 40/447 ; 320/137; 320/166, 40/447 ; 320/137; 320/166, G09F 23/00 20130101; G09F 23/02 20130101; G09F 2023/0025 20130101, , , 
pat2530, POLYMERIC COATING FOR PROTECTING OBJECTS, 20100063244, A1, March 11  2010, 619641, 12, November 16  2009, 528/332 ; 427/385.5, 528/332 ; 427/385.5, B64G 1/226 20130101; B64G 1/44 20130101; B64G 1/58 20130101; C08F 283/04 20130101; C08F 290/065 20130101; C08F 290/145 20130101; C08G 73/1039 20130101; C08G 73/1042 20130101; C08G 77/455 20130101; C09D 179/08 20130101; C09D 183/10 20130101, , , 
pat2531, Method and device for generating digital still pictures of wafer-shaped elements during a production process, 20100061621, A1, March 11  2010, 557050, 12, September 10  2009, 382/145, 382/145, G01N 21/9501 20130101; G01N 21/9505 20130101; G01N 2021/845 20130101; G01N 2021/8896 20130101, , , 
pat2532, ONE-WAY SEE-THROUGH ILLUMINATION SYSTEM, 20100061115, A1, March 11  2010, 419284, 12, April 6  2009, 362/606 ; 156/290; 156/300; 362/105; 362/351; 362/608; 362/611; 362/627, 362/606 ; 362/611; 362/351; 362/608; 156/290; 156/300; 362/627; 362/105, G02B 5/02 20130101; G02B 6/0055 20130101; G02B 6/006 20130101; G02B 27/0172 20130101; G02B 2027/0112 20130101; G02C 11/04 20130101, , , 
pat2533, LIGHTING DEVICE, 20100061088, A1, March 11  2010, 559240, 12, September 14  2009, 362/184 ; 362/235; 362/267; 362/296.01; 445/23, 362/184 ; 362/296.01; 362/267; 445/23; 362/235, E04D 13/03 20130101; E04D 2013/0345 20130101; F21S 19/005 20130101; H05B 37/0272 20130101, , , 
pat2534, Mounting Systems for Photovoltaic Modules, 20100059641, A1, March 11  2010, 557389, 12, September 10  2009, 248/205.3 ; 248/205.1; 248/309.1; 248/316.7, 248/205.3 ; 248/309.1; 248/316.7; 248/205.1, F24J 2/5205 20130101; F24J 2/5254 20130101; H01L 31/0422 20130101; Y02E 10/47 20130101, , , 
pat2535, POTABLE WATER DISTILLER, 20100059358, A1, March 11  2010, 596816, 12, April 21  2008, 203/10 ; 202/167, 203/10 ; 202/167, A61L 2/10 20130101; A61L 2/238 20130101; B01D 1/14 20130101; B01D 5/0051 20130101; B01D 5/006 20130101; B01D 5/009 20130101; C02F 1/18 20130101; C02F 1/283 20130101; C02F 1/32 20130101; C02F 1/441 20130101; C02F 9/00 20130101; C02F 2303/14 20130101; C02F 9/00 20130101; C02F 1/04 20130101; C02F 1/32 20130101, , , 
pat2536, Man Made Island With Solar Energy Collection Facilities, 20100059046, A1, March 11  2010, 612512, 12, November 4  2009, 126/646, 126/646, B63B 35/44 20130101; B63B 2035/4453 20130101; F24J 2/5269 20130101; F24J 2/5406 20130101; Y02B 10/22 20130101; Y02E 10/47 20130101, , , 
pat2537, RENEWABLE ENERGY CERTIFICATE ACCUMULATING  DISTRIBUTING  AND MARKET MAKING, 20100057582, A1, March 4  2010, 199220, 12, August 27  2008, 705/26.1 ; 705/37, 705/26 ; 705/37, G06Q 30/0601 20130101; G06Q 30/08 20130101; G06Q 40/04 20130101; Y04S 50/10 20130101, , , 
pat2538, RENEWABLE ENERGY EMPLOYEE AND EMPLOYER GROUP DISCOUNTING, 20100057544, A1, March 4  2010, 203145, 12, September 3  2008, 705/14.1 ; 705/14.34, 705/14.1 ; 705/14.34, G06Q 30/02 20130101; G06Q 30/0207 20130101; G06Q 30/0234 20130101; Y04S 50/14 20130101, , , 
